idx,value
9680,7285
9681,5313
9682,979
9683,4555
9684,3036
9685,5883
9686,1094
9687,1951
9688,6285
9689,8596
9690,2933
9691,9153
9692,691
9693,3918
9694,4123
9695,2772
9696,327
9697,7959
9698,7982
9699,728
9700,6348
9701,3549
9702,8801
9703,4509
9704,4970
9705,2339
9706,4158
9707,14
9708,2233
9709,5876
9710,9570
9711,6140
9712,4225
9713,2407
9714,4552
9715,4120
9716,3407
9717,7364
9718,9498
9719,2934
9720,1786
9721,2583
9722,5109
9723,6542
9724,4151
9725,9442
9726,4077
9727,8292
9728,3194
9729,4376
9730,9505
9731,4218
9732,8222
9733,8983
9734,3344
9735,3077
9736,6327
9737,6149
9738,3437
9739,8509
9740,7893
9741,8863
9742,1103
9743,5641
9744,2380
9745,8493
9746,459
9747,4283
9748,9634
9749,9402
9750,5238
9751,5959
9752,3929
9753,483
9754,629
9755,2474
9756,5182
9757,1582
9758,7896
9759,2776
9760,256
9761,4941
9762,2839
9763,134
9764,4341
9765,2211
9766,6763
9767,394
9768,841
9769,4582
9770,6112
9771,2256
9772,1481
9773,1494
9774,7897
9775,6782
9776,7183
9777,8236
9778,7365
9779,634
9780,9294
9781,5766
9782,9665
9783,4090
9784,1713
9785,9027
9786,7502
9787,2189
9788,3487
9789,9418
9790,2068
9791,3880
9792,9506
9793,9408
9794,2455
9795,1555
9796,264
9797,4745
9798,8873
9799,6901
9800,6457
9801,5838
9802,1312
9803,9293
9804,9835
9805,9744
9806,1289
9807,8211
9808,6418
9809,6476
9810,13
9811,2671
9812,5931
9813,4016
9814,9363
9815,6840
9816,955
9817,2349
9818,5975
9819,6527
9820,3044
9821,4749
9822,1081
9823,8477
9824,1288
9825,2166
9826,3369
9827,8857
9828,7521
9829,4656
9830,1954
9831,6719
9832,704
9833,7220
9834,1476
9835,494
9836,5764
9837,9542
9838,2310
9839,9489
9840,2989
9841,7156
9842,9227
9843,4416
9844,1825
9845,7199
9846,6773
9847,5703
9848,8127
9849,6457
9850,5144
9851,9160
9852,8259
9853,8703
9854,2512
9855,4349
9856,8298
9857,2250
9858,1141
9859,2480
9860,9142
9861,8273
9862,5214
9863,5950
9864,8995
9865,1745
9866,9588
9867,9561
9868,3579
9869,6143
9870,1688
9871,7694
9872,4920
9873,4397
9874,8072
9875,1031
9876,760
9877,2155
9878,5102
9879,8625
9880,7589
9881,304
9882,185
9883,1056
9884,3349
9885,665
9886,4704
9887,2337
9888,1119
9889,6098
9890,180
9891,6768
9892,9664
9893,2947
9894,2022
9895,4380
9896,6333
9897,8764
9898,7481
9899,3032
9900,1866
9901,3060
9902,4312
9903,819
9904,5354
9905,4190
9906,1227
9907,2202
9908,8023
9909,9517
9910,646
9911,5533
9912,3285
9913,1946
9914,8515
9915,9855
9916,5730
9917,8275
9918,1858
9919,5889
9920,993
9921,4790
9922,9901
9923,7826
9924,2359
9925,7055
9926,2673
9927,9312
9928,5605
9929,574
9930,9225
9931,5810
9932,2407
9933,7596
9934,1997
9935,1609
9936,2556
9937,5472
9938,1148
9939,1523
9940,4872
9941,8173
9942,470
9943,2802
9944,4278
9945,5150
9946,9165
9947,9421
9948,4322
9949,196
9950,636
9951,5974
9952,438
9953,6815
9954,3033
9955,124
9956,2003
9957,9996
9958,7159
9959,6193
9960,4818
9961,8574
9962,4975
9963,95
9964,8491
9965,2544
9966,720
9967,9254
9968,7142
9969,9050
9970,836
9971,7113
9972,4065
9973,5266
9974,261
9975,490
9976,4753
9977,20
9978,6175
9979,3059
9980,9548
9981,1653
9982,4632
9983,2774
9984,935
9985,5301
9986,8382
9987,9271
9988,6571
9989,2195
9990,2400
9991,5225
9992,4333
9993,9877
9994,3728
9995,918
9996,2142
9997,24
9998,1687
9999,9396
